11 78,429 89,428 85,450 97,449
20 90,427 103,425 98,449 110,449
14 105,425 119,423 112,449 126,448
5 126,422 144,419 133,448 151,448
3 147,419 168,416 153,448 173,447
0 171,415 197,412 176,447 201,446
5 200,411 233,406 204,446 234,445
plate 74,421 242,389 86,455 243,453
16 359,461 367,460 357,475 364,475
29 367,459 375,458 364,475 373,475
18 377,458 386,457 374,475 383,474
3 390,456 401,455 388,474 399,474
5 402,454 414,453 400,474 412,473
8 416,452 431,450 415,473 430,473
4 432,450 449,447 431,472 449,472
plate 360,455 454,438 355,480 454,479
