11 69,415 87,413 64,451 82,450
12 88,413 107,411 83,450 102,450
19 108,411 127,410 104,450 123,449
3 137,409 158,407 134,449 155,449
6 160,407 184,405 157,449 181,448
5 186,405 210,403 184,448 209,447
1 213,402 240,400 212,447 239,447
plate 70,401 247,382 61,461 247,460
29 196,66 207,67 198,88 208,88
23 208,67 218,67 210,88 220,88
25 218,67 228,68 220,88 229,88
9 233,68 242,69 234,88 243,89
7 243,69 251,70 243,89 251,89
6 252,70 260,70 252,89 260,89
4 261,70 268,71 261,89 268,89
plate 194,56 270,63 197,94 270,94
