28 250,34 273,32 261,78 283,77
27 276,32 300,31 286,77 309,77
27 302,31 328,29 311,77 336,77
3 340,28 367,27 347,76 373,76
4 371,27 400,25 377,76 404,76
3 402,25 433,23 406,76 436,75
3 437,23 469,21 439,75 470,75
plate 243,15 478,-2 262,89 479,88
12 112,235 124,236 109,265 122,265
17 125,236 138,238 123,265 136,265
26 139,238 149,239 137,265 148,266
3 154,240 163,241 153,266 163,266
5 164,241 174,243 163,266 173,267
1 175,243 182,244 174,267 182,267
6 183,244 191,245 183,267 191,267
plate 112,224 193,237 107,272 193,272
