11 300,336 330,338 313,397 341,397
31 333,338 363,340 344,397 372,398
11 365,340 392,341 374,398 400,398
7 405,342 432,344 411,398 436,398
9 434,344 458,345 438,399 462,399
6 461,346 485,347 464,399 487,399
7 487,347 509,348 488,399 510,400
plate 290,309 516,327 313,412 516,413
28 89,83 107,85 95,118 111,119
18 108,85 123,87 112,119 127,119
18 126,88 140,89 129,120 142,120
5 145,90 158,92 148,120 160,121
0 159,92 170,93 160,121 171,121
9 172,94 183,95 173,121 183,121
8 183,95 193,96 184,121 193,122
plate 85,67 195,86 95,128 195,128
