20 81,305 93,304 71,329 83,329
26 93,303 106,302 84,329 97,328
32 107,302 120,300 98,328 112,328
7 127,299 142,297 119,328 135,327
9 144,297 160,295 137,327 155,326
9 162,295 181,292 157,326 177,326
5 183,292 204,289 180,326 203,325
plate 84,296 211,276 67,337 211,336
31 83,155 111,159 75,220 105,221
15 113,159 139,163 108,221 135,222
22 142,163 164,166 137,222 161,223
5 175,168 195,171 172,223 193,224
8 197,171 216,173 195,224 215,225
1 218,174 235,176 216,225 234,226
7 237,176 253,179 236,226 253,226
plate 83,130 257,161 70,239 257,240
