10 335,287 347,286 341,309 353,308
25 348,286 361,284 353,308 367,308
18 362,284 377,282 367,308 382,307
3 385,281 402,279 389,307 406,307
4 404,279 423,277 408,307 426,306
3 426,276 448,274 429,306 450,305
5 451,273 477,270 453,305 478,305
plate 331,278 485,253 341,314 486,313
23 104,382 127,385 96,438 121,439
28 129,385 150,388 123,439 146,440
19 152,389 172,391 148,440 168,440
7 179,392 197,395 176,441 194,441
0 198,395 214,397 196,441 213,442
6 216,397 231,399 215,442 230,442
9 232,399 246,401 231,442 246,443
plate 104,362 249,387 92,452 249,454
