17 69,31 93,33 56,89 82,90
29 95,33 119,34 84,90 111,90
28 121,34 144,35 113,90 137,90
5 154,36 177,37 148,90 172,91
6 179,37 200,38 174,91 197,91
9 203,38 223,39 199,91 221,91
2 225,39 245,40 223,91 244,92
plate 70,11 250,22 49,106 250,107
18 134,183 159,184 124,238 150,239
30 161,184 184,186 152,239 177,239
13 186,186 208,188 179,239 202,240
4 218,188 238,190 213,240 234,240
9 240,190 260,191 236,240 257,241
9 262,191 280,192 259,241 279,241
0 283,193 300,194 281,241 300,241
plate 136,162 305,176 118,255 305,255
