21 93,103 120,105 85,167 114,167
26 123,106 149,108 116,167 144,168
26 151,108 176,110 146,168 171,169
0 186,111 209,113 183,169 207,169
3 211,114 232,116 209,169 231,170
9 235,116 255,118 233,170 254,171
5 256,118 275,119 256,171 275,171
plate 93,79 281,101 79,185 281,186
26 323,433 342,432 336,467 355,467
20 344,432 364,431 356,467 375,467
26 366,431 388,430 377,467 397,466
5 397,429 420,428 406,466 428,466
0 422,428 447,426 430,466 452,466
8 449,426 475,425 454,466 478,465
3 477,425 505,423 480,465 506,465
plate 315,418 511,404 338,476 512,476
