17 81,252 90,251 90,270 99,270
25 92,251 102,250 101,270 111,270
31 104,250 117,249 112,270 124,269
5 123,248 137,246 130,269 144,269
1 138,246 155,244 145,269 160,268
0 156,244 175,242 161,268 179,268
8 178,242 199,240 181,268 200,267
plate 76,245 205,226 91,275 206,274
30 100,315 111,315 95,341 106,341
31 113,315 124,314 108,341 120,341
25 126,314 138,314 122,341 135,341
0 144,314 157,313 141,341 154,341
3 158,313 171,313 155,341 170,341
5 172,312 186,312 171,341 185,340
3 188,312 202,311 187,340 201,340
plate 100,306 206,301 91,349 206,349
