24 368,410 375,410 361,427 368,427
12 376,410 384,409 369,427 378,427
23 385,409 393,408 379,427 387,427
3 397,408 406,407 392,427 401,426
1 407,407 417,406 402,426 414,426
7 418,406 428,405 415,426 426,426
8 429,405 441,404 427,426 441,425
plate 370,405 444,396 359,432 443,431
20 96,138 125,142 84,205 115,206
30 127,143 152,147 117,206 145,207
27 154,147 176,151 147,207 170,208
5 186,152 205,155 181,209 202,210
8 207,156 225,159 204,210 223,211
1 227,159 243,162 225,211 242,211
3 245,162 260,164 244,212 259,212
plate 99,113 264,147 77,225 263,226
