15 109,338 124,337 121,364 134,364
19 125,336 141,335 136,364 151,364
32 143,335 160,333 153,364 169,363
6 168,332 188,330 176,363 195,363
8 190,330 212,328 197,363 218,362
1 215,327 240,325 220,362 244,362
8 243,324 271,322 246,362 272,361
plate 104,328 279,304 122,370 280,369
28 103,234 113,232 88,255 98,255
23 114,231 125,229 99,255 110,254
22 127,229 140,226 112,254 125,253
0 146,225 162,221 132,253 149,251
3 164,221 184,217 151,251 172,250
1 186,216 211,211 175,250 202,248
2 214,211 245,204 205,248 242,245
plate 108,226 254,190 83,262 252,260
