18 90,179 113,178 96,225 118,225
25 115,178 139,177 120,225 143,224
32 141,177 165,177 145,224 169,224
2 176,176 202,175 180,224 205,224
4 204,175 230,175 207,224 232,224
9 233,174 259,174 235,224 260,224
2 261,174 288,173 263,224 289,223
plate 85,160 296,152 94,237 297,237
16 219,276 236,278 223,311 239,312
30 237,279 253,281 240,312 255,312
24 255,281 269,283 257,313 270,313
8 274,283 286,285 276,313 287,314
0 287,285 299,286 288,314 299,314
7 300,287 311,288 301,314 311,314
0 311,288 321,289 312,314 321,315
plate 216,261 323,279 223,321 323,321
