23 85,260 93,259 88,277 96,276
16 94,259 103,258 97,276 107,276
22 105,257 116,256 108,276 119,276
0 122,255 135,253 124,275 138,275
7 136,253 152,251 139,275 154,274
5 153,251 171,248 155,274 173,274
1 174,248 195,245 176,274 195,273
plate 82,254 202,233 88,281 202,280
32 227,229 248,231 222,274 244,274
13 249,231 268,232 245,274 265,275
10 269,233 287,234 266,275 285,275
8 295,235 311,236 293,275 310,276
3 313,236 328,238 311,276 327,276
1 330,238 344,239 329,276 344,277
7 346,239 359,240 345,277 359,277
plate 227,211 363,226 218,287 363,287
