29 233,148 243,147 229,171 240,171
15 245,147 256,146 242,171 253,171
19 257,146 270,145 255,171 267,171
6 275,145 289,144 273,171 287,170
2 290,144 304,143 288,170 302,170
8 305,143 320,142 303,170 319,170
9 322,142 337,141 321,170 336,169
plate 232,139 341,130 227,178 341,178
13 242,415 251,414 240,434 248,434
22 251,414 261,414 249,434 259,434
32 262,414 271,413 260,434 269,434
0 276,413 285,413 274,433 284,433
1 286,413 297,412 285,433 296,433
2 298,412 309,412 297,433 308,433
2 310,412 322,411 309,433 321,433
plate 242,408 324,403 238,438 324,438
