26 49,92 75,93 39,154 67,154
31 79,93 105,94 70,154 98,154
22 107,94 132,96 100,154 126,155
5 143,96 167,97 138,155 164,155
8 170,97 194,98 167,155 191,155
8 196,98 218,99 193,155 217,156
0 221,99 243,100 220,156 243,156
plate 49,69 249,80 33,172 249,172
15 335,346 361,349 346,397 370,397
26 363,350 386,352 371,397 393,398
17 388,353 409,355 394,398 414,399
2 418,356 436,358 423,399 439,399
9 438,359 455,361 441,399 457,400
7 457,361 472,363 459,400 473,400
7 474,363 488,365 475,400 488,401
plate 326,322 492,349 346,410 492,410
