33 64,272 79,270 54,305 69,305
15 81,270 98,268 70,305 88,304
31 99,267 118,265 90,304 109,303
6 127,264 149,261 118,303 142,302
2 151,261 175,257 144,302 169,301
7 178,257 206,253 173,301 202,300
0 208,253 240,249 204,300 238,298
plate 66,260 250,230 49,315 249,314
26 216,451 239,453 225,496 246,496
11 240,453 262,455 248,496 268,497
14 263,455 284,456 269,497 289,497
6 293,457 311,458 297,497 314,497
2 313,458 330,460 316,497 332,498
5 332,460 348,461 334,498 350,498
7 350,461 366,462 351,498 366,498
plate 209,431 370,446 225,507 370,508
