31 335,252 362,254 346,306 372,306
20 365,254 391,256 374,307 398,307
33 393,257 417,259 401,307 423,307
4 427,259 450,261 433,308 454,308
9 452,261 473,263 456,308 476,308
2 475,263 495,264 478,308 497,309
7 497,265 516,266 498,309 516,309
plate 327,229 520,248 347,320 520,321
31 66,171 86,170 76,208 95,208
31 88,170 108,169 96,208 116,207
19 110,169 132,168 118,207 138,207
7 141,168 164,167 147,207 169,207
2 166,167 189,166 171,207 193,207
6 192,166 216,165 195,207 218,206
0 218,165 243,164 220,206 244,206
plate 60,155 249,145 76,217 250,217
