18 59,197 76,195 69,228 86,228
14 78,195 98,193 88,228 107,228
32 99,193 120,191 109,228 128,227
6 130,190 153,188 138,227 160,227
4 156,188 182,185 162,226 187,226
8 185,185 213,182 190,226 216,225
1 217,182 248,179 220,225 249,225
plate 53,183 257,158 70,237 257,236
25 296,412 302,411 290,427 296,427
15 303,411 311,409 297,427 305,426
13 312,409 321,407 306,426 316,426
6 326,406 338,404 320,425 332,425
4 339,404 353,401 333,425 348,424
4 354,401 371,398 349,424 367,423
2 373,397 393,394 370,423 392,421
plate 297,407 400,383 287,431 400,430
