21 43,314 77,320 31,396 67,398
23 80,321 110,326 71,398 103,399
21 112,327 139,332 105,399 133,401
9 150,334 173,338 145,401 169,403
0 175,338 196,342 172,403 194,404
5 197,343 216,346 195,404 215,405
9 218,346 235,350 217,405 235,406
plate 44,283 239,329 23,420 239,422
14 392,474 402,474 387,498 398,498
17 403,474 414,475 399,498 411,499
28 415,475 424,475 412,499 422,499
3 429,475 438,476 427,499 437,499
9 439,476 449,476 438,499 448,499
9 450,476 459,477 449,499 458,499
3 460,477 469,477 459,499 469,499
plate 392,466 471,470 385,504 471,505
