10 69,87 78,86 59,109 68,109
30 79,86 89,85 70,109 80,109
13 90,85 101,84 82,108 93,108
4 106,83 118,82 99,108 112,108
3 119,82 132,81 113,108 127,107
0 133,81 147,79 129,107 144,107
7 149,79 164,78 147,107 163,106
plate 71,80 169,68 54,116 168,115
14 88,140 102,140 85,172 99,172
16 104,140 118,141 101,172 115,172
11 120,141 133,141 117,172 132,173
0 139,142 153,142 138,173 151,173
1 154,142 167,143 152,173 166,173
2 168,143 180,143 167,173 180,173
4 182,144 193,144 182,173 193,173
plate 87,128 197,133 82,181 197,182
