23 330,37 336,36 327,50 333,50
26 337,36 344,35 333,50 341,50
10 345,34 353,33 342,50 350,49
5 357,33 366,32 354,49 363,49
7 367,31 378,30 364,49 376,48
6 379,30 391,28 377,48 389,48
4 392,28 407,26 391,48 407,47
plate 331,32 410,18 325,53 410,52
29 61,125 90,130 46,194 77,196
18 92,131 117,135 80,196 108,197
30 119,136 140,140 110,197 133,199
4 150,142 169,145 144,199 164,200
0 170,146 188,149 166,200 185,201
6 189,149 204,152 187,201 203,202
1 206,153 220,155 205,202 220,203
plate 64,100 224,138 38,216 224,217
