18 46,220 69,222 54,266 76,267
18 71,222 93,224 77,267 98,267
28 94,224 115,226 99,267 119,268
7 124,227 141,228 127,268 144,268
5 143,229 160,230 146,268 162,269
0 162,230 178,232 164,269 179,269
0 180,232 194,233 180,269 195,269
plate 39,199 199,218 53,278 199,279
32 230,254 238,253 237,270 246,270
14 239,253 250,253 246,270 256,270
33 251,252 261,252 257,270 266,270
0 266,251 277,251 271,270 281,270
0 278,251 291,250 282,270 294,269
8 292,250 305,249 295,269 307,269
1 306,249 321,248 308,269 322,269
plate 226,247 324,238 238,274 324,273
