30 123,107 158,113 117,189 153,191
31 162,114 192,119 157,191 189,192
13 195,120 222,125 191,192 219,194
8 234,127 258,131 232,194 256,195
7 260,131 282,135 259,195 281,196
1 283,135 303,139 282,196 302,197
9 305,139 323,142 305,197 323,198
plate 121,75 327,122 111,212 327,214
25 376,292 391,294 367,331 384,332
20 394,294 407,296 386,332 401,333
11 409,297 423,299 404,333 418,333
7 428,299 440,301 424,334 437,334
3 441,301 452,303 438,334 450,335
4 453,303 463,305 451,335 462,335
4 464,305 473,306 463,335 473,336
plate 377,278 476,297 361,344 475,345
