18 54,110 73,111 60,150 78,150
22 75,111 94,113 80,150 98,150
25 95,113 113,114 99,150 116,151
6 121,114 136,115 123,151 138,151
4 138,115 153,116 140,151 155,151
1 155,117 170,118 157,151 171,151
9 171,118 186,119 172,152 186,152
plate 49,93 189,105 59,160 189,160
26 223,238 235,237 229,262 240,262
30 237,237 249,237 242,262 254,262
32 251,237 265,236 256,262 269,262
8 271,236 286,235 275,261 289,261
2 287,235 303,234 290,261 305,261
8 304,234 320,233 306,261 322,261
3 323,233 339,232 324,261 339,261
plate 219,228 344,220 229,268 344,268
