10 94,90 106,89 85,119 98,119
24 108,89 121,88 100,119 115,119
24 122,88 136,88 116,119 130,118
1 142,87 156,87 137,118 152,118
4 158,87 172,86 154,118 169,118
7 174,86 189,85 171,118 188,118
4 190,85 207,84 189,118 206,117
plate 95,79 211,73 81,128 211,127
28 404,48 414,49 402,70 412,70
14 415,49 424,50 413,70 423,70
18 424,50 433,50 423,70 432,70
4 437,50 446,51 436,70 445,70
7 447,51 454,51 446,70 453,70
6 455,51 463,52 454,70 462,70
3 463,52 470,52 463,70 470,71
plate 405,40 473,45 399,76 472,76
