16 84,360 94,360 90,381 101,381
31 96,359 107,358 102,381 113,381
29 109,358 122,357 115,381 127,380
2 128,357 143,355 133,380 147,380
2 144,355 160,354 148,380 163,380
4 161,354 179,352 164,380 181,379
5 182,352 199,351 183,379 200,379
plate 80,352 205,338 91,386 206,386
19 144,462 156,462 151,486 162,486
28 157,462 170,463 163,486 175,486
12 172,463 183,463 176,486 187,486
6 189,463 200,464 192,486 202,486
4 201,464 212,464 203,486 214,487
7 213,464 224,464 215,487 225,487
4 225,464 236,465 226,487 236,487
plate 140,452 238,456 151,491 238,491
