12 44,82 64,81 54,120 73,119
17 66,80 88,78 75,119 96,119
31 90,78 113,76 98,119 121,118
6 125,75 152,72 132,118 158,118
1 155,72 184,69 161,118 189,117
4 187,69 220,66 192,117 223,116
8 224,65 260,62 226,116 261,115
plate 37,67 271,37 54,130 271,129
19 192,305 210,308 196,346 213,347
19 213,308 229,310 216,347 231,348
18 231,311 247,313 234,348 249,348
1 254,314 268,316 255,348 269,349
8 269,316 282,317 270,349 282,349
1 283,318 294,319 283,349 295,350
0 296,319 306,321 296,350 306,350
plate 187,288 309,310 194,357 309,358
