33 59,315 92,319 69,385 100,386
24 95,319 126,323 103,386 132,387
30 129,323 156,326 135,387 161,387
4 168,328 194,331 173,388 197,388
4 196,331 219,334 199,388 221,389
0 222,334 243,336 224,389 244,390
6 245,336 264,339 246,390 265,390
plate 50,285 270,318 67,403 270,404
17 339,119 355,120 346,150 361,150
31 356,120 371,121 362,150 376,151
15 373,121 387,122 378,151 391,151
6 393,123 406,124 396,151 408,151
0 407,124 419,125 409,151 421,151
3 421,125 433,126 423,151 433,152
6 434,126 444,127 434,152 445,152
plate 334,105 447,116 347,158 447,158
