26 341,39 347,38 346,51 352,51
33 348,38 356,37 353,51 361,50
26 357,37 365,36 362,50 370,50
5 370,35 380,34 374,50 384,50
1 381,34 394,32 385,50 397,49
6 395,32 409,30 398,49 411,49
8 410,30 428,28 412,49 429,48
plate 338,34 431,18 347,53 432,53
33 310,381 320,381 316,401 326,401
22 321,381 332,380 326,401 337,400
28 333,380 344,380 338,400 348,400
1 349,380 360,380 353,400 363,400
3 361,380 373,379 364,400 376,400
9 375,379 386,379 377,400 387,400
6 387,379 400,378 388,400 401,400
plate 307,373 403,370 317,405 403,405
