22 77,240 89,242 80,265 92,265
33 90,242 101,243 93,265 103,266
28 101,243 112,244 103,266 113,266
4 116,245 125,246 118,266 126,266
0 126,246 134,247 127,266 135,266
3 135,247 143,248 136,266 143,267
9 144,248 150,249 144,267 150,267
plate 74,228 153,241 79,271 153,272
32 239,278 268,280 246,339 275,339
26 270,280 300,282 277,339 305,340
22 302,282 328,284 307,340 333,340
3 340,284 366,286 344,341 369,341
8 368,286 392,288 371,341 394,341
9 395,288 418,289 397,341 419,342
1 419,289 441,291 420,342 441,342
plate 231,252 447,270 245,355 447,356
