19 67,414 84,415 70,452 87,452
11 86,415 104,416 90,452 107,452
30 105,416 123,417 108,453 125,453
6 130,417 146,418 132,453 147,453
1 148,418 163,419 149,453 164,453
8 165,419 180,420 165,453 180,453
1 181,420 196,420 181,453 196,454
plate 63,399 199,407 69,462 199,462
20 303,279 320,277 295,314 312,314
16 321,277 339,275 313,314 332,313
17 341,275 360,273 334,313 354,313
2 370,272 393,269 363,312 387,312
4 395,269 419,266 389,311 415,311
9 422,266 449,262 418,311 447,310
3 452,262 482,259 449,310 481,309
plate 304,267 492,239 291,325 491,323
