19 53,174 86,178 63,241 94,242
17 88,178 119,181 96,242 126,243
31 121,181 149,184 128,243 154,243
1 161,185 187,187 165,244 190,244
7 189,188 212,190 192,244 214,245
8 215,190 237,192 217,245 238,245
7 239,193 259,195 240,245 259,246
plate 45,146 265,174 62,259 265,259
18 285,356 299,357 280,391 295,391
26 301,357 315,358 297,391 311,392
11 317,359 330,360 313,392 328,392
5 336,360 349,361 334,392 347,392
2 350,361 362,362 348,392 361,393
5 363,362 375,363 362,393 374,393
4 377,363 387,364 376,393 387,393
plate 284,344 391,353 276,401 390,402
