14 104,170 114,168 91,192 101,192
17 115,168 126,166 102,192 113,191
18 127,166 139,163 114,191 127,190
2 145,162 161,159 133,190 149,189
4 162,159 181,155 151,189 171,188
9 183,155 205,151 173,188 198,186
6 207,150 234,145 201,186 232,184
plate 108,163 243,132 87,198 241,196
17 337,321 355,324 331,367 351,368
25 358,324 376,327 353,368 372,368
13 377,327 393,329 373,368 390,369
9 400,330 413,332 397,369 412,370
0 415,332 428,334 413,370 427,370
8 429,334 442,336 428,370 441,371
4 442,336 454,338 442,371 454,371
plate 337,304 457,326 327,380 456,381
