28 317,245 327,243 308,266 319,266
18 327,243 339,241 319,265 331,265
12 340,241 353,239 332,265 345,264
4 359,238 374,236 352,264 367,263
4 375,236 392,233 369,263 387,263
6 395,232 414,229 389,262 411,261
7 417,229 441,225 414,261 440,260
plate 319,237 449,211 305,272 448,271
10 300,19 313,18 308,44 320,44
15 315,18 328,18 322,44 334,44
31 330,18 345,17 336,44 350,44
2 351,17 366,17 356,44 370,44
3 367,17 383,16 371,44 386,44
7 384,16 400,15 387,44 402,44
0 403,15 418,15 404,44 419,43
plate 295,8 423,3 308,51 423,51
