14 173,48 196,50 177,94 200,95
23 198,50 219,52 201,95 222,95
30 220,52 240,54 223,95 242,96
6 249,55 266,56 250,96 267,96
4 268,57 284,58 269,96 285,97
6 286,58 301,60 287,97 302,97
2 303,60 317,61 303,97 317,97
plate 169,28 321,46 176,107 321,107
12 77,266 89,267 72,296 85,297
33 91,268 103,269 87,297 100,297
25 104,270 114,271 101,298 112,298
4 119,272 128,273 117,298 126,298
5 128,273 137,275 127,299 136,299
7 138,275 146,276 137,299 145,299
6 146,276 154,277 146,299 154,300
plate 78,255 155,270 70,304 155,305
