26 40,64 60,66 44,109 63,109
31 63,67 83,69 66,109 85,110
20 84,69 102,71 86,110 103,110
2 109,72 124,74 111,110 125,111
5 126,74 140,75 127,111 141,111
1 142,76 156,77 143,111 156,112
6 157,77 170,79 157,112 170,112
plate 36,45 173,66 42,120 173,121
21 260,268 277,270 254,311 272,311
29 280,270 297,272 275,311 293,312
14 298,272 314,274 294,312 311,312
7 321,275 334,276 318,313 333,313
0 336,276 349,278 334,313 348,313
4 351,278 364,279 350,313 363,314
7 364,279 377,281 364,314 376,314
plate 260,252 379,269 250,323 379,324
