13 375,409 387,411 377,434 389,434
27 388,411 399,412 390,434 401,435
10 399,412 410,413 401,435 411,435
9 414,414 423,415 415,435 424,435
7 424,415 431,416 425,435 432,436
8 432,416 440,417 433,436 440,436
4 441,417 447,418 441,436 447,436
plate 373,398 449,410 376,441 449,441
10 289,370 295,369 284,383 290,383
12 295,369 302,368 290,383 297,382
14 303,368 311,366 299,382 307,382
1 315,366 325,364 311,382 321,381
4 326,364 338,361 322,381 334,380
6 340,361 355,358 337,380 353,379
8 356,358 375,354 354,379 374,378
plate 290,366 381,345 282,387 380,386
