26 51,377 61,376 47,399 57,399
32 62,376 73,376 58,399 69,399
26 75,376 85,375 71,399 82,399
4 90,375 101,375 87,399 99,398
1 102,375 114,374 100,398 112,398
6 116,374 128,374 114,398 127,398
4 129,373 141,373 128,398 141,398
plate 52,368 144,364 45,406 144,405
20 68,146 84,149 61,189 78,189
20 86,150 101,152 81,190 97,190
32 103,153 117,155 99,190 114,191
0 123,156 135,158 120,191 133,192
0 136,158 147,160 134,192 146,193
6 148,161 158,162 146,193 157,193
2 159,163 168,164 159,193 168,194
plate 68,131 170,154 56,201 170,202
