15 129,162 147,163 118,204 138,204
28 148,163 166,165 139,204 158,205
29 167,165 183,166 159,205 177,205
3 191,166 206,167 185,205 201,205
7 207,167 222,168 203,206 219,206
0 223,168 237,169 221,206 236,206
8 239,169 252,170 238,206 252,206
plate 131,147 256,157 112,217 256,217
21 10,64 23,62 -5,93 7,93
11 25,61 39,59 8,93 23,92
15 41,58 58,55 24,92 42,91
5 66,53 88,49 51,90 73,89
0 90,49 116,44 76,89 103,87
2 118,44 148,38 106,87 140,85
4 152,37 191,29 144,85 188,82
plate 15,54 203,10 -11,102 201,100
