28 371,181 385,183 363,213 378,214
18 386,183 398,184 379,214 392,214
31 400,185 411,186 395,214 407,215
6 416,186 426,188 412,215 423,215
8 427,188 437,189 424,215 435,216
4 438,189 447,190 437,216 446,216
2 448,190 457,191 447,216 456,217
plate 373,170 459,182 359,224 459,224
10 55,30 65,28 50,51 60,51
29 66,28 77,27 61,51 73,50
17 78,27 91,25 73,50 86,50
6 96,24 110,23 92,50 106,49
5 112,22 127,20 108,49 124,48
1 129,20 148,18 127,48 146,48
6 149,17 170,15 147,48 170,47
plate 56,22 176,2 47,57 176,56
