22 69,309 80,310 66,337 78,337
12 81,310 93,311 79,337 91,337
14 94,311 104,312 92,337 103,337
9 109,313 118,314 108,337 117,338
4 119,314 129,314 118,338 128,338
8 130,315 138,315 129,338 138,338
2 139,315 148,316 139,338 148,338
plate 69,300 150,308 64,343 150,344
27 114,402 127,400 127,424 140,423
10 128,400 143,398 142,423 156,423
29 145,398 162,396 158,423 174,422
7 170,394 191,392 182,422 202,422
3 194,391 219,388 204,422 228,421
4 221,388 251,384 230,421 258,420
5 254,383 291,379 260,420 293,419
plate 106,392 301,357 130,429 302,428
