22 43,214 69,216 53,264 77,264
26 71,216 95,217 79,264 102,264
20 98,217 121,218 104,264 126,265
8 131,218 153,220 136,265 157,265
5 155,220 177,221 159,265 179,265
4 179,221 200,222 181,265 201,265
2 202,222 222,223 203,265 222,266
plate 37,193 226,205 53,277 227,277
10 232,420 242,419 240,438 249,438
17 243,419 253,418 251,438 261,437
27 255,418 268,416 262,437 274,437
7 273,416 288,414 280,437 293,437
6 289,414 305,412 294,437 310,436
4 307,412 325,410 311,436 328,436
7 328,410 348,407 331,436 349,435
plate 227,413 355,394 241,443 356,442
