26 63,241 87,243 72,286 93,287
25 88,243 110,245 95,287 115,287
21 111,245 132,247 116,287 136,287
9 140,247 158,249 144,288 161,288
4 160,249 177,250 163,288 179,288
2 179,250 195,251 181,288 196,288
0 197,251 212,253 198,289 213,289
plate 57,221 217,237 71,298 217,298
12 166,375 196,377 178,436 206,436
19 199,377 228,379 208,436 236,437
23 231,379 258,381 238,437 264,437
2 270,381 296,383 275,437 300,437
7 298,383 323,384 302,437 325,438
4 326,385 349,386 328,438 350,438
7 351,386 373,387 352,438 374,438
plate 158,349 379,366 177,451 380,452
