27 87,314 96,313 94,331 103,331
28 97,313 108,312 104,331 114,331
28 109,312 119,312 115,331 125,331
8 125,312 136,311 130,331 140,331
0 137,311 149,310 141,331 152,331
0 151,310 163,310 154,331 165,330
3 164,310 178,309 166,330 179,330
plate 83,306 181,300 95,335 181,335
30 259,256 275,254 266,285 282,285
27 276,254 294,252 283,285 301,284
19 296,252 315,250 302,284 321,284
2 325,248 347,246 331,283 352,283
6 349,246 375,243 354,283 380,282
7 378,242 406,239 382,282 409,281
4 410,239 443,235 413,281 444,280
plate 254,244 453,214 267,293 453,292
