29 292,249 309,247 281,286 299,286
29 311,247 329,246 301,286 320,285
32 331,246 349,244 322,285 341,285
9 359,243 379,242 352,285 373,284
7 381,242 403,240 375,284 399,283
9 405,240 428,238 401,283 425,283
3 431,238 456,236 429,283 455,282
plate 295,235 463,218 277,297 462,296
26 54,295 74,295 66,333 86,332
15 76,295 97,294 87,332 107,332
18 99,294 121,293 109,332 130,332
4 131,293 154,292 139,332 160,332
8 156,292 180,291 162,332 184,332
4 182,291 207,290 187,332 210,331
2 209,290 235,289 212,331 235,331
plate 46,279 241,270 68,342 241,342
