19 46,389 65,392 41,436 61,437
26 67,393 86,395 64,437 83,438
26 87,396 104,398 84,438 102,438
9 110,399 124,401 109,439 123,439
3 126,401 138,403 125,439 138,440
3 140,404 152,406 139,440 152,440
8 153,406 164,407 153,440 164,441
plate 45,371 167,395 37,449 167,450
26 167,319 186,317 173,355 192,355
13 188,316 209,314 194,355 214,354
20 210,314 233,312 216,354 238,353
9 245,310 271,308 249,353 275,353
4 274,307 303,304 278,352 306,352
9 305,304 338,301 308,352 340,351
1 342,300 378,296 344,351 379,350
plate 162,304 389,272 173,365 389,364
