30 36,448 59,450 31,502 55,503
11 62,451 83,453 57,503 79,503
14 85,453 104,456 81,503 102,504
7 112,457 130,459 110,504 128,505
2 132,459 148,461 130,505 147,505
0 150,461 165,463 149,505 164,506
9 167,463 181,465 166,506 181,506
plate 36,428 185,451 27,516 184,517
30 230,164 261,169 213,241 247,243
23 264,170 292,174 251,243 281,244
14 294,174 319,178 284,244 311,245
0 330,180 352,184 323,246 347,247
9 355,184 375,187 350,247 372,248
2 377,187 396,190 374,248 394,249
1 398,191 415,193 396,249 415,249
plate 232,136 420,174 203,264 419,266
