25 180,372 196,371 186,401 201,401
21 197,371 213,370 202,401 218,401
27 214,370 232,369 219,401 236,400
7 240,369 258,368 244,400 261,400
0 260,367 278,366 263,400 281,400
4 281,366 301,365 283,400 302,400
5 303,365 324,364 304,400 324,399
plate 176,359 330,348 185,409 330,408
23 111,244 140,247 122,301 149,302
17 143,247 169,250 151,302 176,302
25 172,250 196,252 178,302 201,303
8 206,253 228,256 211,303 232,304
6 230,256 251,258 234,304 253,304
5 253,258 272,260 255,304 273,305
6 274,260 292,262 275,305 292,305
plate 104,219 296,244 122,316 296,317
