21 17,377 41,376 25,424 48,423
14 44,376 68,375 50,423 74,423
16 70,375 96,374 76,423 101,423
1 108,373 135,372 112,423 139,422
7 138,371 166,370 142,422 169,422
0 168,370 198,369 171,422 200,421
7 201,368 233,367 203,421 233,421
plate 12,358 241,343 24,436 241,435
32 29,163 46,162 20,200 38,200
27 48,162 66,161 40,199 59,199
22 67,161 86,160 60,199 80,199
0 94,159 113,158 88,199 109,199
5 115,158 136,157 111,198 132,198
4 138,157 159,156 134,198 157,198
6 161,156 183,155 159,198 182,197
plate 31,149 188,139 16,211 188,210
