12 185,87 203,85 200,119 217,118
20 204,85 225,83 219,118 238,118
27 226,83 248,80 240,118 260,117
5 259,79 285,77 271,117 295,116
8 287,76 316,73 297,116 324,116
1 319,73 352,70 327,116 357,115
3 355,69 392,65 360,115 393,114
plate 177,74 403,41 202,127 404,126
18 73,401 86,402 69,431 83,431
30 87,402 100,403 84,431 97,431
27 102,403 114,404 99,431 112,432
2 119,404 130,405 117,432 128,432
9 131,405 142,406 129,432 141,432
6 143,406 154,407 142,432 153,432
1 154,407 164,407 154,432 164,433
plate 73,390 167,398 67,440 167,440
