11 71,165 86,163 58,200 74,199
24 87,163 105,161 75,199 94,199
28 107,160 125,158 95,199 115,198
3 134,157 157,154 124,198 148,197
8 158,154 182,151 150,197 175,196
4 185,151 212,147 179,196 207,195
6 214,147 243,144 210,195 242,194
plate 73,153 253,125 52,210 252,209
14 247,290 272,291 239,348 265,349
31 274,291 300,293 268,349 294,349
14 302,293 325,294 296,349 321,350
6 336,295 360,296 332,350 357,350
6 361,296 383,297 358,350 381,350
5 386,297 407,298 384,350 406,351
0 408,298 429,300 407,351 428,351
plate 246,268 435,281 233,365 434,366
