26 51,173 83,176 68,236 97,237
20 85,176 116,178 99,237 128,237
13 119,178 147,180 130,237 156,238
0 159,181 187,183 167,238 193,238
1 189,183 214,185 195,238 218,239
1 217,185 240,187 220,239 242,239
5 242,187 265,188 244,239 265,239
plate 39,146 271,167 68,252 271,252
29 150,423 170,422 166,459 185,459
25 172,422 194,420 187,459 208,459
13 196,420 219,418 210,459 232,458
9 231,417 258,415 242,458 267,458
6 260,415 288,412 270,458 296,457
2 292,412 323,410 299,457 328,457
3 326,409 359,407 330,457 361,456
plate 141,408 370,383 168,469 370,468
