26 54,323 82,325 43,388 73,389
17 85,325 112,327 76,389 104,389
23 114,327 139,329 106,389 133,390
2 151,330 175,331 145,390 171,390
9 177,331 200,333 173,390 198,391
7 202,333 224,334 199,391 223,391
2 226,335 248,336 225,391 247,392
plate 55,299 253,316 37,407 253,408
16 270,390 297,391 279,446 305,446
27 299,391 327,392 307,446 334,446
32 329,392 356,393 336,446 361,447
4 367,393 394,394 372,447 397,447
4 396,394 421,395 399,447 423,447
8 424,395 448,396 426,447 449,447
3 450,396 473,396 451,447 474,447
plate 262,367 480,376 278,460 480,461
