31 40,24 65,25 22,85 49,86
20 68,25 92,27 53,86 79,86
31 94,27 118,28 82,86 108,86
6 129,28 152,29 119,87 144,87
5 154,29 176,30 147,87 172,87
8 178,30 200,31 173,87 197,88
7 202,31 223,32 200,88 223,88
plate 44,2 229,13 13,104 229,105
16 403,272 413,271 406,290 416,290
27 414,271 424,270 416,290 426,290
29 426,270 437,269 428,290 439,289
5 442,269 454,267 444,289 455,289
3 455,267 468,266 456,289 469,289
8 470,266 485,265 472,289 486,288
4 486,265 502,263 487,288 502,288
plate 401,264 506,253 406,295 506,294
