26 63,168 81,166 45,209 63,208
12 83,166 102,164 66,208 86,208
31 103,164 124,161 87,208 109,207
4 134,160 156,158 120,207 144,206
0 159,158 183,155 147,206 174,205
3 185,155 212,152 177,205 206,204
2 215,152 244,149 210,204 243,203
plate 68,154 253,129 37,222 252,221
14 290,245 313,246 298,287 319,288
28 314,246 335,248 320,288 340,288
15 336,248 356,249 341,288 361,288
3 365,249 383,250 369,288 386,289
9 385,250 403,251 388,289 405,289
8 405,251 421,252 406,289 422,289
2 423,252 439,253 424,289 439,289
plate 284,226 443,238 298,298 444,299
