11 42,198 68,201 47,249 72,250
31 69,201 92,204 73,250 95,251
13 93,205 114,207 96,251 116,252
6 122,209 139,211 124,252 141,253
3 141,211 157,213 142,253 158,253
1 158,214 173,216 159,253 173,254
3 174,216 187,218 175,254 187,254
plate 37,174 191,203 46,263 191,264
20 316,382 338,383 322,424 342,424
14 339,383 359,384 343,424 363,424
18 361,384 380,385 364,424 383,424
9 389,385 407,386 392,425 409,425
6 409,387 426,387 411,425 427,425
5 428,388 444,388 429,425 445,425
3 446,389 462,389 447,425 462,425
plate 311,363 466,374 321,435 466,435
