31 306,381 318,379 298,406 311,405
33 320,378 333,376 312,405 326,405
20 335,376 350,374 327,405 343,404
4 357,373 376,370 351,404 370,403
8 378,370 399,366 372,403 394,402
4 401,366 426,362 396,402 423,400
2 429,362 459,357 426,400 457,399
plate 308,371 467,341 295,413 466,412
15 76,383 89,385 70,415 83,415
12 90,385 102,387 84,415 98,416
31 103,387 113,389 99,416 110,416
4 117,390 126,391 114,417 124,417
5 126,392 135,393 125,417 134,418
9 136,393 143,394 135,418 142,418
7 143,395 151,396 143,418 150,418
plate 77,372 152,389 66,423 152,424
