11 230,156 236,154 227,168 233,168
25 237,154 244,153 233,168 240,168
31 245,153 253,151 242,167 250,167
7 257,151 267,149 254,167 264,166
8 268,149 280,146 265,166 278,166
3 283,146 298,143 280,165 296,165
3 299,143 318,140 297,165 317,164
plate 231,151 324,130 225,172 323,171
25 33,236 60,237 42,288 67,288
12 62,237 88,238 69,288 94,288
20 90,238 115,238 96,288 119,288
1 126,239 149,240 131,289 153,289
8 152,240 175,241 155,289 177,289
6 177,241 199,242 179,289 200,289
9 202,242 223,242 203,289 224,289
plate 27,213 229,223 42,301 229,302
