31 220,11 231,9 206,38 217,37
15 232,9 245,7 219,37 232,37
23 246,7 260,5 233,37 248,36
9 266,4 282,2 255,36 272,35
7 284,2 302,0 274,35 294,34
5 304,0 325,-3 296,34 319,33
4 327,-4 350,-7 322,33 349,32
plate 223,2 357,-20 200,45 356,44
29 75,189 94,188 63,233 84,233
21 96,188 117,187 85,233 108,232
12 119,186 140,185 109,232 132,232
5 149,185 172,184 142,232 166,231
4 174,184 197,182 168,231 193,231
4 200,182 224,181 196,231 221,231
8 226,181 251,179 224,231 250,230
plate 77,173 259,161 57,246 258,246
