20 396,266 405,265 401,285 410,284
16 406,265 417,264 411,284 421,284
24 419,264 430,263 423,284 434,284
6 435,263 448,262 439,284 451,284
2 449,262 462,261 452,284 465,283
1 465,261 479,260 467,283 481,283
2 481,260 497,258 482,283 497,283
plate 393,258 501,247 401,289 501,289
18 46,155 75,161 35,225 67,226
15 78,161 104,166 69,226 97,228
15 106,166 128,170 99,228 123,229
3 138,172 157,176 134,230 154,231
2 159,176 177,179 156,231 175,232
8 179,180 194,182 177,232 193,233
3 196,183 211,185 196,233 211,233
plate 48,129 215,168 28,246 214,247
