22 93,429 109,428 103,457 118,457
12 110,428 127,427 119,457 135,456
11 128,427 145,426 136,456 153,456
8 154,425 172,424 160,456 178,456
8 174,424 194,423 180,456 198,456
4 196,423 217,421 200,455 219,455
1 219,421 242,420 222,455 242,455
plate 87,416 248,403 104,464 249,464
17 65,320 83,318 75,353 93,352
25 85,318 105,315 95,352 114,352
30 106,315 128,312 115,352 137,351
9 139,311 166,308 148,351 173,350
4 169,308 199,304 176,350 204,349
5 201,304 235,300 207,349 239,348
5 240,299 280,294 243,348 281,347
plate 59,307 292,269 76,361 292,360
