22 59,227 74,229 55,261 70,261
30 75,229 88,231 71,261 85,262
25 90,231 103,233 88,262 100,262
3 107,233 118,235 105,263 117,263
2 119,235 129,236 118,263 128,263
9 131,236 140,238 130,263 140,264
8 141,238 150,239 141,264 150,264
plate 60,214 152,229 52,271 152,272
33 161,109 174,107 154,136 167,135
21 175,107 190,104 168,135 183,135
14 191,104 208,101 185,134 202,134
5 217,99 239,96 210,133 233,132
1 240,95 265,91 235,132 260,131
7 269,90 299,85 264,131 295,129
9 301,85 338,78 298,129 337,127
plate 162,99 351,58 151,144 350,142
