23 53,327 67,329 47,358 61,359
24 68,329 80,330 63,359 76,359
18 82,330 94,331 78,359 91,360
4 98,332 109,333 96,360 107,360
4 110,333 120,334 108,360 119,360
1 122,334 132,335 121,360 131,361
0 132,335 141,336 132,361 141,361
plate 54,316 144,326 44,368 144,369
19 282,277 296,278 278,310 293,310
23 298,278 311,280 294,310 308,311
31 313,280 325,282 310,311 323,311
3 330,282 341,284 328,311 339,312
5 342,284 352,285 340,312 351,312
4 354,285 363,286 353,312 363,312
3 364,286 373,287 363,312 373,313
plate 283,264 375,278 275,319 375,320
