24 42,82 69,85 52,138 77,139
25 72,85 96,88 79,139 102,140
21 98,89 121,91 104,140 125,140
5 130,92 149,95 134,141 153,141
7 151,95 170,97 154,141 172,142
0 172,97 189,99 174,142 190,142
5 190,99 206,101 191,142 206,143
plate 35,59 210,86 51,151 210,152
13 382,430 393,430 375,457 387,457
28 394,431 405,432 388,457 400,457
22 406,432 415,433 401,457 411,457
9 420,433 428,434 416,458 426,458
5 429,434 438,435 427,458 437,458
2 439,435 447,435 438,458 446,458
7 448,435 456,436 447,458 456,458
plate 383,421 458,429 372,463 457,464
